,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Added Fields that are greyed out and ,,,,,,,,,,,,,,,,,,,
CAN/US DESCRIPTION,CAN Supplier,CAD Manu/User CODES,,Notes,,Fields ,calculated for PFC viewing,,Netley Retail,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE,,,,,,,,,,,,,,,,,,,,,,,,,,
HARDWARE - SCREWS/CONNECTORS,,,,,,,,,,,,,,,,,,,,,,,,,,
"Strip/Strip Connector  78"" ",Hafele,H.833.89.193,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Driver/Strip Connector 4""  ",Hafele,H.833.93.736,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Driver/Strip Connector 78""  ",Hafele,H.833.95.700,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Driver/Strip 2V Connector 78"" (NEW)",Hafele,H.833.95.706,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
LED STRIP SWITCH,,,,,,,,513,,,514,,,,,,,,,,,,,,,
"Aluminum Profile Dimmer 78"" ",Hafele,H.833.95.751,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Aluminum Profile Motion 78"" ",Hafele,H.833.95.750,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
ALUMINUM TRAY,,,,,,,,517,,,518,,,,,,,,,,,,,,,
"Square Surface Mount 98"" - Frosted Diffusor",Hafele,H.833.72.842,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
"Slim Square Mount 98"" - Frosted Diffusor (WONT WORK) delete",Hafele,H.833.72.840,,,,,,,,,,,,,,,,,,,,,,,,
"Slim Square Mount 98"" - Frosted Diffusor (NEW)",Hafele,H.833.71.852,,,,,,,,,,,,,,,,,,,,,,,,
"Corner Surface Mount 98"" - Frosted Diffusor ",Hafele,H.833.74.812,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
JIGS/TOOLS,,,,,,,,,,,,,,,,,,,,,,,,,,
RAFIX  ,,,,,,,,,,,,,,,,,,,,,,,,,,
Replacement Rafix Drill,Hafele,H.001.24.426,,,,Quantity,Cost per piece/inch x Total Cost,522,,,,523,,,524,,,525,,,,,,,,
Replacement Rafix Jig,Hafele,H.001.25.631,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Replacement Rafix Stop Ring,Hafele,H.001.42.693,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Replacement Rafix Drill Guage,Hafele,H.001.28.750,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
BITS,,,,,,,,,,,,,,,,,,,,,,,,,,
5mm Drill Bits (10 pack),Hafele,H.001.41.168,,,,Quantity,Cost per piece/inch x Total Cost,528,,,529,,,,,,,,,,,,,,,
"Pozi Drive Driver Bit 2"" (10 pack)",Hafele,H.006.37.285,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
JIGS/TOOLS,,,,,,,,532,,,,533,,,,534,,,,,,,,,,
Line Boring Jig,Hafele,H.001.27.007,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Handle Drilling Jig,Hafele,H.001.35.001,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Centering Drill Bit Holder (Line Boring Tool),Hafele,H.001.28.600,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
TOUCH-UP STICKS,,,,,,,,,,,,,,,,,,,,,,,,,,
Touch-Up Sticks,,,,,,,,,,,,,,,,,,,,,,,,,,
White,Richelieu,M2300202,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Nova White,Richelieu,M2300202,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Free Spirit,Richelieu,M2300183,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Sheer Beauty,Richelieu,M2300173,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Fashionista,Richelieu,M2319114,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
First Class,Richelieu,M2300279,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
White Chocolate,Richelieu,M2319483,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Canadian Grey,Richelieu,M2300027,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Maple,Richelieu,M2308359,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Sunset Grey,Richelieu,M2300183,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Black,Richelieu,M2300224,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Charcoal,Richelieu,M2318724,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Silverwood,Richelieu,M2300070,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Esterel,Richelieu,M2319114,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Cassis,Richelieu,M2300069,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Winter Fun,Richelieu,M2300037,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Apres Ski,Richelieu,M2319114,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Super Matte Sunset Grey,Richelieu,M2300183,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Super Matte White,Richelieu,M2300224,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Super Matte Charcoal,Richelieu,M2318724,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiffon,Richelieu,M2300083,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Pietra,Richelieu,M2300049,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Ombre,Richelieu,M2300035,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Whisper,Richelieu,M2300503,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Rumour,Richelieu,M2319114,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Super Matte Black,Richelieu,M2300224,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Super Matte Charcoal,Richelieu,M2318724,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Super Matte Sage,Richelieu,M2315020,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
Super Matte Shipshaw,Richelieu,M2300340,,,,Quantity,Cost per piece/inch x Total Cost,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CAM/SCREW COVERS,,,,,,,,,,,,,,,,,,,,,,,,,,
TFL CAM COVERS,,,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - White,MJ Wodcraft,CAM-WHITE,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Free Spirit,MJ Wodcraft,CAM-FREE_SPIRIT,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Sheer Beauty,MJ Wodcraft,CAM-SHEER_BEAUTY,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Fashionista,MJ Wodcraft,CAM-FASHIONISTA,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - First Class,MJ Wodcraft,CAM-FIRST_CLASS,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - White Chocolate,MJ Wodcraft,CAM-WHITE_CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Canadian Grey (uses Matte Cam Cover),MJ Wodcraft,CAM-CANADIAN_GREY,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Sunset Grey (uses Matte Cam Cover),MJ Wodcraft,CAM-LIGHT_GREY,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Black (uses Matte Cam Cover),MJ Wodcraft,CAM-BLACK,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Charcoal (uses Matte Cam Cover),MJ Wodcraft,CAM-CHARCOAL,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Silverwood,MJ Wodcraft,N/A,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Esterel,MJ Wodcraft,CAM-ESTEREL,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Cassis,MJ Wodcraft,CAM-CASSIS,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Winter Fun,MJ Wodcraft,CAM-WINTER_FUN,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Apres Ski,MJ Wodcraft,CAM-APRES_SKI,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Super Matte Sunset Grey,MJ Wodcraft,CAM-LIGHT_GREY,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Super Matte White,MJ Wodcraft,CAM-PURE_WHITE,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Super Matte Canadian Grey,MJ Wodcraft,CAM-CANADIAN_GREY,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Chiffon,MJ Wodcraft,CAM-CHIFFON,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Pietra,MJ Wodcraft,CAM-PIETRA,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Ombre,MJ Wodcraft,CAM-OMBRE,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Whisper,MJ Wodcraft,CAM-WHISPER,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Rumour,MJ Wodcraft,CAM-RUMOUR,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Super Matte Black,MJ Wodcraft,CAM-BLACK,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Super Matte Charcoal,MJ Wodcraft,CAM-CHARCOAL,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Super Matte Sage,MJ Wodcraft,CAM-SAGE,,,,,,,,,,,,,,,,,,,,,,,,
TFL Cam Cover - Super Matte Shipshaw,MJ Wodcraft,CAM-GAUNTLET GREY,,,,,,,,,,,,,,,,,,,,,,,,
MATTE CAM COVERS,,,,,,,,,,,,,,,,,,,,,,,,,,
Matte Cam Cover - White,MJ Wodcraft,CAM-SATIN_WHITE,,,,,,,,,,,,,,,,,,,,,,,,
Matte Cam Cover - Black,MJ Wodcraft,CAM-BLACK,,,,,,,,,,,,,,,,,,,,,,,,
Matte Cam Cover - Fume,MJ Wodcraft,CAM-CHARCOAL,,,,,,,,,,,,,,,,,,,,,,,,
Matte Cam Cover - New Gray,MJ Wodcraft,CAM-SUEDE_STONE,,,,,,,,,,,,,,,,,,,,,,,,
Matte Cam Cover - Magnolia,MJ Wodcraft,CAM-FRESH_LINEN,,,,,,,,,,,,,,,,,,,,,,,,
Matte Cam Cover - Blue Notte,MJ Wodcraft,CAM-MERINO BLUE,,,,,,,,,,,,,,,,,,,,,,,,
Matte Cam Cover - Arctic Grey,MJ Wodcraft,CAM-LIGHT_GREY,,,,,,,,,,,,,,,,,,,,,,,,
Matte Cam Cover - Fog,MJ Wodcraft,CAM-JERSEY_FOG,,,,,,,,,,,,,,,,,,,,,,,,
HIGH GLOSS CAM COVERS,,,,,,,,,,,,,,,,,,,,,,,,,,
High Gloss Cam Cover - HG White (uses Matte Cam Cover),MJ Wodcraft,CAM-SATIN_WHITE,,,,,,,,,,,,,,,,,,,,,,,,
High Gloss Cam Cover - HG Black (uses Matte Cam Cover),MJ Wodcraft,CAM-BLACK,,,,,,,,,,,,,,,,,,,,,,,,
High Gloss Cam Cover - HG Fume (uses Matte Cam Cover),MJ Wodcraft,CAM-CHARCOAL,,,,,,,,,,,,,,,,,,,,,,,,
High Gloss Cam Cover - HG Magnolia (uses Matte Cam Cover),MJ Wodcraft,CAM-FRESH_LINEN,,,,,,,,,,,,,,,,,,,,,,,,
High Gloss Cam Cover - HG Arctic Grey (uses Matte Cam Cover),MJ Wodcraft,CAM-LIGHT_GREY,,,,,,,,,,,,,,,,,,,,,,,,
High Gloss Cam Cover - HG Fog (uses Matte Cam Cover),MJ Wodcraft,CAM-JERSEY_FOG,,,,,,,,,,,,,,,,,,,,,,,,
TFL SCREW COVERS,,,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - White,MJ Wodcraft,SCREW-WHITE,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Free Spirit,MJ Wodcraft,SCREW-FREE_SPIRIT,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Sheer Beauty,MJ Wodcraft,SCREW-SHEER_BEAUTY,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Fashionista,MJ Wodcraft,SCREW-FASHIONISTA,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - First Class,MJ Wodcraft,SCREW-FIRST_CLASS,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - White Chocolate,MJ Wodcraft,SCREW-WHITE_CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Canadian Grey (uses Matte Cam Cover),MJ Wodcraft,SCREW-CANADIAN_GREY,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Sunset Grey (uses Matte Cam Cover),MJ Wodcraft,SCREW-LIGHT_GREY,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Black (uses Matte Cam Cover),MJ Wodcraft,SCREW-BLACK,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Charcoal (uses Matte Cam Cover),MJ Wodcraft,SCREW-CHARCOAL,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Silverwood,MJ Wodcraft,N/A,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Esterel,MJ Wodcraft,SCREW-ESTEREL,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Cassis,MJ Wodcraft,SCREW-CASSIS,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Winter Fun,MJ Wodcraft,SCREW-WINTER_FUN,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Apres Ski,MJ Wodcraft,SCREW-APRES_SKI,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Super Matte Sunset Grey,MJ Wodcraft,SCREW-LIGHT_GREY,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Super Matte White,MJ Wodcraft,SCREW-PURE_WHITE,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Super Matte Canadian Grey,MJ Wodcraft,SCREW-CANADIAN_GREY,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Chiffon,MJ Wodcraft,SCREW-CHIFFON,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Pietra,MJ Wodcraft,SCREW-PIETRA,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Ombre,MJ Wodcraft,SCREW-OMBRE,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Whisper,MJ Wodcraft,SCREW-WHISPER,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Rumour,MJ Wodcraft,SCREW-RUMOUR,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Super Matte Black,MJ Wodcraft,SCREW-BLACK,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Super Matte Charcoal,MJ Wodcraft,SCREW-CHARCOAL,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Super Matte Sage,MJ Wodcraft,SCREW-SAGE,,,,,,,,,,,,,,,,,,,,,,,,
TFL Screw Cover - Super Matte Shipshaw,MJ Wodcraft,SCREW-GAUNTLET GREY,,,,,,,,,,,,,,,,,,,,,,,,
MATTE SCREW COVERS,,,,,,,,,,,,,,,,,,,,,,,,,,
Matte Screw Cover - White,MJ Wodcraft,SCREW-SATIN_WHITE,,,,,,,,,,,,,,,,,,,,,,,,
Matte Screw Cover - Black,MJ Wodcraft,SCREW-BLACK,,,,,,,,,,,,,,,,,,,,,,,,
Matte Screw Cover - Fume,MJ Wodcraft,SCREW-CHARCOAL,,,,,,,,,,,,,,,,,,,,,,,,
Matte Screw Cover - New Gray,MJ Wodcraft,SCREW-SUEDE_STONE,,,,,,,,,,,,,,,,,,,,,,,,
Matte Screw Cover - Magnolia,MJ Wodcraft,SCREW-FRESH_LINEN,,,,,,,,,,,,,,,,,,,,,,,,
Matte Screw Cover - Blue Notte,MJ Wodcraft,SCREW-MERINO BLUE,,,,,,,,,,,,,,,,,,,,,,,,
Matte Screw Cover - Arctic Grey,MJ Wodcraft,SCREW-LIGHT_GREY,,,,,,,,,,,,,,,,,,,,,,,,
Matte Screw Cover - Fog,MJ Wodcraft,SCREW-JERSEY_FOG,,,,,,,,,,,,,,,,,,,,,,,,
HIGH GLOSS SCREW COVERS,,,,,,,,,,,,,,,,,,,,,,,,,,
High Gloss Screw Cover - HG White (uses Matte Cam Cover),MJ Wodcraft,SCREW-SATIN_WHITE,,,,,,,,,,,,,,,,,,,,,,,,
High Gloss Screw Cover - HG Black (uses Matte Cam Cover),MJ Wodcraft,SCREW-BLACK,,,,,,,,,,,,,,,,,,,,,,,,
High Gloss Screw Cover - HG Fume (uses Matte Cam Cover),MJ Wodcraft,SCREW-CHARCOAL,,,,,,,,,,,,,,,,,,,,,,,,
High Gloss Screw Cover - HG Magnolia (uses Matte Cam Cover),MJ Wodcraft,SCREW-FRESH_LINEN,,,,,,,,,,,,,,,,,,,,,,,,
High Gloss Screw Cover - HG Arctic Grey (uses Matte Cam Cover),MJ Wodcraft,SCREW-LIGHT_GREY,,,,,,,,,,,,,,,,,,,,,,,,
High Gloss Screw Cover - HG Fog (uses Matte Cam Cover),MJ Wodcraft,SCREW-JERSEY_FOG,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CONCEPT ONLY - DO NOT USE,,,,,,,,,,,,,,,,,,,,,,,,,,
DIVIDED DRAWER,,,,,,,,,,,,,,,,,,,,,,,,,,
Divided Drawer,,,,,,,,,,,,,,,,,,,,,,,,,,
"Divided Drawer, Matte Gold with Beach Fabric, 18"" width",Hafele,H.807.77.921,,,,,,,,,,,,,,,,,,,,,,,,
"Divided Drawer, Matte Gold with Beach Fabric, 24"" width",Hafele,H.807.77.922,,,,,,,,,,,,,,,,,,,,,,,,
"Divided Drawer, Matte Gold with Beach Fabric, 30"" width",Hafele,H.807.77.923,,,,,,,,,,,,,,,,,,,,,,,,
"Divided Drawer, Matte Gold with Beach Fabric, 36"" width",Hafele,H.807.77.924,,,,,,,,,,,,,,,,,,,,,,,,
"Divided Drawer, Matte Black with Beach Fabric, 18"" width",Hafele,H.807.78.321,,,,,,,,,,,,,,,,,,,,,,,,
"Divided Drawer, Matte Black with Beach Fabric, 24"" width",Hafele,H.807.78.322,,,,,,,,,,,,,,,,,,,,,,,,
"Divided Drawer, Matte Black with Beach Fabric, 30"" width",Hafele,H.807.78.323,,,,,,,,,,,,,,,,,,,,,,,,
"Divided Drawer, Matte Black with Beach Fabric, 36"" width",Hafele,H.807.78.324,,,,,,,,,,,,,,,,,,,,,,,,
"Divided Drawer, Slate with Slate Fabric, 18"" width",Hafele,H.807.78.121,,,,,,,,,,,,,,,,,,,,,,,,
"Divided Drawer, Slate with Slate Fabric, 24"" width",Hafele,H.807.78.122,,,,,,,,,,,,,,,,,,,,,,,,
"Divided Drawer, Slate with Slate Fabric, 30"" width",Hafele,H.807.78.123,,,,,,,,,,,,,,,,,,,,,,,,
"Divided Drawer, Slate with Slate Fabric, 36"" width",Hafele,H.807.78.124,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
PULL-OUT SHELF (Folding Station),,,,,,,,,,,,,,,,,,,,,,,,,,
Pull-Out Shelf (Folding Station),,,,,,,,,,,,,,,,,,,,,,,,,,
"Pull-Out Shelf, Matte Gold with Beach Fabric, 18"" width",Hafele,H.807.77.901,,,,,,,,,,,,,,,,,,,,,,,,
"Pull-Out Shelf, Matte Gold with Beach Fabric, 24"" width",Hafele,H.807.77.902,,,,,,,,,,,,,,,,,,,,,,,,
"Pull-Out Shelf, Matte Gold with Beach Fabric, 30"" width",Hafele,H.807.77.903,,,,,,,,,,,,,,,,,,,,,,,,
"Pull-Out Shelf, Matte Gold with Beach Fabric, 36"" width",Hafele,H.807.77.904,,,,,,,,,,,,,,,,,,,,,,,,
"Pull-Out Shelf, Matte Black with Beach Fabric, 18"" width",Hafele,H.807.78.301,,,,,,,,,,,,,,,,,,,,,,,,
"Pull-Out Shelf, Matte Black with Beach Fabric, 24"" width",Hafele,H.807.78.302,,,,,,,,,,,,,,,,,,,,,,,,
"Pull-Out Shelf, Matte Black with Beach Fabric, 30"" width",Hafele,H.807.78.303,,,,,,,,,,,,,,,,,,,,,,,,
"Pull-Out Shelf, Matte Black with Beach Fabric, 36"" width",Hafele,H.807.78.304,,,,,,,,,,,,,,,,,,,,,,,,
"Pull-Out Shelf, Slate with Slate Fabric, 18"" width",Hafele,H.807.78.101,,,,,,,,,,,,,,,,,,,,,,,,
"Pull-Out Shelf, Slate with Slate Fabric, 24"" width",Hafele,H.807.78.102,,,,,,,,,,,,,,,,,,,,,,,,
"Pull-Out Shelf, Slate with Slate Fabric, 30"" width",Hafele,H.807.78.103,,,,,,,,,,,,,,,,,,,,,,,,
"Pull-Out Shelf, Slate with Slate Fabric, 36"" width",Hafele,H.807.78.104,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
PULL-OUT SHELF DIVIDERS,,,,,,,,,,,,,,,,,,,,,,,,,,
Pull-out Shelf Dividers,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dividers, Matte Gold Shelf Dividers with Clips",Hafele,H.807.77.999 ,,,,,,,,,,,,,,,,,,,,,,,,
"Dividers, Matte Black Shelf Dividers with Clips",Hafele,H.807.78.599,,,,,,,,,,,,,,,,,,,,,,,,
"Dividers, Slate Shelf Dividers with Clips ",Hafele,H.807.77.299,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
PULL-OUT SHELF JEWELRY ORGANIZER,,,,,,,,,,,,,,,,,,,,,,,,,,
Pull-out Shelf Jewelry Organizer,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jewelry Organizer, Matte Gold, 18"" width",Hafele,H.807.77.981,,,,,,,,,,,,,,,,,,,,,,,,
"Jewelry Organizer, Matte Gold, 24"" width",Hafele,H.807.77.982,,,,,,,,,,,,,,,,,,,,,,,,
"Jewelry Organizer, Matte Gold, 30"" width",Hafele,H.807.77.983,,,,,,,,,,,,,,,,,,,,,,,,
"Jewelry Organizer, Matte Gold, 36"" width",Hafele,H.807.77.984,,,,,,,,,,,,,,,,,,,,,,,,
"Jewelry Organizer, Matte Black, 18"" width",Hafele,H.807.78.581 ,,,,,,,,,,,,,,,,,,,,,,,,
"Jewelry Organizer, Matte Black, 24"" width",Hafele,H.807.78.582 ,,,,,,,,,,,,,,,,,,,,,,,,
"Jewelry Organizer, Matte Black, 30"" width",Hafele,H.807.78.583,,,,,,,,,,,,,,,,,,,,,,,,
"Jewelry Organizer, Matte Black, 36"" width",Hafele,H.807.78.584,,,,,,,,,,,,,,,,,,,,,,,,
"Jewelry Organizer, Slate, 18"" width",Hafele,H.807.77.281 ,,,,,,,,,,,,,,,,,,,,,,,,
"Jewelry Organizer, Slate, 24"" width",Hafele,H.807.77.282,,,,,,,,,,,,,,,,,,,,,,,,
"Jewelry Organizer, Slate, 30"" width",Hafele,H.807.77.283,,,,,,,,,,,,,,,,,,,,,,,,
"Jewelry Organizer, Slate, 36"" width",Hafele,H.807.77.284,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
LINGERIE DRAWER,,,,,,,,,,,,,,,,,,,,,,,,,,
Lingerie Drawer ,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lingerie Drawer, Matte Gold with Beach Fabric, 18"" width",Hafele,H.807.77.911,,,,,,,,,,,,,,,,,,,,,,,,
"Lingerie Drawer, Matte Gold with Beach Fabric, 24"" width",Hafele,H.807.77.912,,,,,,,,,,,,,,,,,,,,,,,,
"Lingerie Drawer, Matte Gold with Beach Fabric, 30"" width",Hafele,H.807.77.913,,,,,,,,,,,,,,,,,,,,,,,,
"Lingerie Drawer, Matte Gold with Beach Fabric, 36"" width",Hafele,H.807.77.914,,,,,,,,,,,,,,,,,,,,,,,,
"Lingerie Drawer, Matte Black with Beach Fabric, 18"" width",Hafele,H.807.78.311,,,,,,,,,,,,,,,,,,,,,,,,
"Lingerie Drawer, Matte Black with Beach Fabric, 24"" width",Hafele,H.807.78.312,,,,,,,,,,,,,,,,,,,,,,,,
"Lingerie Drawer, Matte Black with Beach Fabric, 30"" width",Hafele,H.807.78.313,,,,,,,,,,,,,,,,,,,,,,,,
"Lingerie Drawer, Matte Black with Beach Fabric, 36"" width",Hafele,H.807.78.314,,,,,,,,,,,,,,,,,,,,,,,,
"Lingerie Drawer, Slate with Slate Fabric, 18"" width",Hafele,H.807.78.111,,,,,,,,,,,,,,,,,,,,,,,,
"Lingerie Drawer, Slate with Slate Fabric, 24"" width",Hafele,H.807.78.112,,,,,,,,,,,,,,,,,,,,,,,,
"Lingerie Drawer, Slate with Slate Fabric, 30"" width",Hafele,H.807.78.113,,,,,,,,,,,,,,,,,,,,,,,,
"Lingerie Drawer, Slate with Slate Fabric, 36"" width",Hafele,H.807.78.114,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
SHOE ORGANIZER,,,,,,,,,,,,,,,,,,,,,,,,,,
Shoe Organizer,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shoe Organizer, Matte Gold, 18"" width",Hafele,H.807.77.971 ,,,,,,,,,,,,,,,,,,,,,,,,
"Shoe Organizer, Matte Gold, 24"" width",Hafele,H.807.77.972,,,,,,,,,,,,,,,,,,,,,,,,
